"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Friday"	"6"	458	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Saturday"	"7"	427	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Sunday"	"1"	461	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Monday"	"2"	512	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Tuesday"	"3"	388	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Wednesday"	"4"	337	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Thursday"	"5"	338	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Friday"	"6"	352	Not Applicable	Not Applicable
	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Saturday"	"7"	351	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Sunday"	"1"	335	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Monday"	"2"	414	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Tuesday"	"3"	433	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Wednesday"	"4"	447	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Thursday"	"5"	445	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Friday"	"6"	348	Not Applicable	Not Applicable
	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Saturday"	"7"	339	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Sunday"	"1"	398	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Monday"	"2"	469	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Tuesday"	"3"	404	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Wednesday"	"4"	414	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Thursday"	"5"	399	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Friday"	"6"	479	Not Applicable	Not Applicable
	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Saturday"	"7"	421	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Sunday"	"1"	366	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Monday"	"2"	422	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Tuesday"	"3"	404	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Wednesday"	"4"	383	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Thursday"	"5"	386	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Friday"	"6"	408	Not Applicable	Not Applicable
	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Saturday"	"7"	328	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Sunday"	"1"	386	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Monday"	"2"	564	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Tuesday"	"3"	532	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Wednesday"	"4"	523	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Thursday"	"5"	404	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Friday"	"6"	389	Not Applicable	Not Applicable
	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Saturday"	"7"	355	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Sunday"	"1"	420	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Monday"	"2"	485	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Tuesday"	"3"	427	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Wednesday"	"4"	424	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Thursday"	"5"	497	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Friday"	"6"	520	Not Applicable	Not Applicable
	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Saturday"	"7"	376	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Sunday"	"1"	526	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Monday"	"2"	564	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Tuesday"	"3"	440	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Wednesday"	"4"	462	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Thursday"	"5"	413	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Friday"	"6"	433	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Saturday"	"7"	480	Not Applicable	Not Applicable
	"2010"	"2010"	"May, 2010"	"2010/05"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Sunday"	"1"	413	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Monday"	"2"	489	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Tuesday"	"3"	553	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Wednesday"	"4"	542	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Thursday"	"5"	409	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Friday"	"6"	416	Not Applicable	Not Applicable
	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Saturday"	"7"	389	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Sunday"	"1"	398	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Monday"	"2"	504	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Tuesday"	"3"	463	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Wednesday"	"4"	450	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Thursday"	"5"	549	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Friday"	"6"	523	Not Applicable	Not Applicable
	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Saturday"	"7"	484	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Sunday"	"1"	523	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Monday"	"2"	557	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Tuesday"	"3"	549	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Wednesday"	"4"	446	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Thursday"	"5"	444	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Friday"	"6"	453	Not Applicable	Not Applicable
	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Saturday"	"7"	404	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Sunday"	"1"	384	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Monday"	"2"	467	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Tuesday"	"3"	445	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Wednesday"	"4"	510	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Thursday"	"5"	484	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Friday"	"6"	404	Not Applicable	Not Applicable
	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Saturday"	"7"	364	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Sunday"	"1"	483	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Monday"	"2"	502	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Tuesday"	"3"	421	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Wednesday"	"4"	430	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Thursday"	"5"	425	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Friday"	"6"	471	Not Applicable	Not Applicable
	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Saturday"	"7"	409	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Sunday"	"1"	365	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Monday"	"2"	558	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Tuesday"	"3"	457	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Wednesday"	"4"	402	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Thursday"	"5"	371	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Friday"	"6"	377	Not Applicable	Not Applicable
	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Saturday"	"7"	368	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Sunday"	"1"	356	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Monday"	"2"	424	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Tuesday"	"3"	414	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Wednesday"	"4"	501	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Thursday"	"5"	457	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Friday"	"6"	472	Not Applicable	Not Applicable
	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Saturday"	"7"	344	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Sunday"	"1"	443	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Monday"	"2"	538	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Tuesday"	"3"	415	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Wednesday"	"4"	402	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Thursday"	"5"	406	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Friday"	"6"	390	Not Applicable	Not Applicable
	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Saturday"	"7"	462	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Sunday"	"1"	388	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Monday"	"2"	422	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Tuesday"	"3"	400	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Wednesday"	"4"	396	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Thursday"	"5"	365	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Friday"	"6"	347	Not Applicable	Not Applicable
	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Saturday"	"7"	356	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Sunday"	"1"	413	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Monday"	"2"	459	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Tuesday"	"3"	554	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Wednesday"	"4"	515	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Thursday"	"5"	536	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Friday"	"6"	433	Not Applicable	Not Applicable
	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Saturday"	"7"	373	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Sunday"	"1"	409	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Monday"	"2"	506	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Tuesday"	"3"	462	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Wednesday"	"4"	464	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Thursday"	"5"	414	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Friday"	"6"	537	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Saturday"	"7"	534	Not Applicable	Not Applicable
	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Sunday"	"1"	530	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Monday"	"2"	583	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Tuesday"	"3"	560	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Wednesday"	"4"	464	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Thursday"	"5"	399	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Friday"	"6"	417	Not Applicable	Not Applicable
	"2011"	"2011"	"May, 2011"	"2011/05"	"Saturday"	"7"	407	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Sunday"	"1"	392	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Monday"	"2"	525	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Tuesday"	"3"	443	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Wednesday"	"4"	571	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Thursday"	"5"	512	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Friday"	"6"	402	Not Applicable	Not Applicable
	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Saturday"	"7"	429	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Sunday"	"1"	569	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Monday"	"2"	499	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Tuesday"	"3"	485	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Wednesday"	"4"	456	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Thursday"	"5"	464	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Friday"	"6"	531	Not Applicable	Not Applicable
	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Saturday"	"7"	501	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Sunday"	"1"	390	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Monday"	"2"	670	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Tuesday"	"3"	527	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Wednesday"	"4"	582	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Thursday"	"5"	423	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Friday"	"6"	448	Not Applicable	Not Applicable
	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Saturday"	"7"	380	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Sunday"	"1"	399	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Monday"	"2"	473	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Tuesday"	"3"	472	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Wednesday"	"4"	427	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Thursday"	"5"	497	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Friday"	"6"	539	Not Applicable	Not Applicable
	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Saturday"	"7"	425	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Sunday"	"1"	482	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Monday"	"2"	609	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Tuesday"	"3"	400	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Wednesday"	"4"	414	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Thursday"	"5"	413	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Friday"	"6"	400	Not Applicable	Not Applicable
	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Saturday"	"7"	469	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Sunday"	"1"	381	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Monday"	"2"	469	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Tuesday"	"3"	552	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Wednesday"	"4"	487	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Thursday"	"5"	406	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Friday"	"6"	371	Not Applicable	Not Applicable
	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Saturday"	"7"	359	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Sunday"	"1"	362	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Monday"	"2"	432	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Tuesday"	"3"	400	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Wednesday"	"4"	404	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Thursday"	"5"	500	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Friday"	"6"	463	Not Applicable	Not Applicable
	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Saturday"	"7"	443	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Sunday"	"1"	484	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Monday"	"2"	552	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Tuesday"	"3"	548	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Wednesday"	"4"	431	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Thursday"	"5"	432	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Friday"	"6"	401	Not Applicable	Not Applicable
	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Saturday"	"7"	354	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Sunday"	"1"	358	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Monday"	"2"	440	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Tuesday"	"3"	436	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Wednesday"	"4"	544	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Thursday"	"5"	417	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Friday"	"6"	419	Not Applicable	Not Applicable
	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Saturday"	"7"	375	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Sunday"	"1"	393	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Monday"	"2"	430	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Tuesday"	"3"	441	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Wednesday"	"4"	421	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Thursday"	"5"	546	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Friday"	"6"	565	Not Applicable	Not Applicable
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Saturday"	"7"	489	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Sunday"	"1"	508	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Monday"	"2"	665	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Tuesday"	"3"	416	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Wednesday"	"4"	421	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Thursday"	"5"	455	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Friday"	"6"	432	Not Applicable	Not Applicable
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Saturday"	"7"	414	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Sunday"	"1"	445	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Monday"	"2"	520	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Tuesday"	"3"	600	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Wednesday"	"4"	618	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Thursday"	"5"	593	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Friday"	"6"	434	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Saturday"	"7"	396	Not Applicable	Not Applicable
	"2012"	"2012"	"May, 2012"	"2012/05"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Sunday"	"1"	445	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Monday"	"2"	503	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Tuesday"	"3"	471	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Wednesday"	"4"	463	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Thursday"	"5"	428	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Friday"	"6"	552	Not Applicable	Not Applicable
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Saturday"	"7"	518	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Sunday"	"1"	553	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Monday"	"2"	613	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Tuesday"	"3"	617	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Wednesday"	"4"	445	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Thursday"	"5"	457	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Friday"	"6"	477	Not Applicable	Not Applicable
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Saturday"	"7"	386	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Sunday"	"1"	445	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Monday"	"2"	505	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Tuesday"	"3"	450	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Wednesday"	"4"	538	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Thursday"	"5"	575	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Friday"	"6"	513	Not Applicable	Not Applicable
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Saturday"	"7"	418	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Sunday"	"1"	526	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Monday"	"2"	490	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Tuesday"	"3"	492	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Wednesday"	"4"	451	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Thursday"	"5"	455	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Friday"	"6"	394	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Saturday"	"7"	475	Not Applicable	Not Applicable
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Sunday"	"1"	420	Not Applicable	Not Applicable
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Monday"	"2"	589	Not Applicable	Not Applicable
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Tuesday"	"3"	520	Not Applicable	Not Applicable
